episode,episode_reward,episode_steps,success,collision,min_obstacle_distance,final_distance,q1_loss,q2_loss,policy_loss,alpha_loss,alpha,mean_log_prob,total_steps
1150,-3164.7713587294197,492,1,0,0.7125028904850347,0.3965909141215652,90.55504387374816,90.34690254878223,-152.90829356123763,0.0987232384627791,0.05735982926486711,3.0345789673851757,560548
1151,462.51643270918305,196,1,0,0.09983344815590034,0.39575757364213815,86.24788684261088,86.86767345545243,-152.49059186662947,-0.09600527900062045,0.0584536003595104,2.9661814874532273,560744
1152,618.3789724357126,216,1,0,0.6691053643536629,0.39409150966563616,98.04609613065367,96.89002108132398,-152.9293645222982,-0.039389474058730736,0.05767019144776794,2.9861159015584877,560960
1153,627.0332987745294,203,1,0,1.2707313637462851,0.39855976640301,90.92820296264047,91.23478122767557,-153.51582050793277,0.2574223420890094,0.05816488628610601,3.090567068513391,561163
1154,670.9760296321008,329,1,0,0.9057163137678386,0.3983783762233111,96.78349371449201,96.74074617055412,-153.67685553368102,-0.042392025557332486,0.059143730878014694,2.984992098301015,561492
1155,-4383.6765998399915,600,0,0,1.163779131989503,10.755984461553968,93.82329833030701,94.11367154757181,-154.01164426167807,-0.16443536495789884,0.057539559286087755,2.942396318912506,562092
1156,471.520246508763,600,0,0,0.49594199528604477,0.7856662512332004,92.96946353594463,93.86825673262278,-154.42515584309896,0.2016702119043718,0.057416483809550604,3.070581376552582,562692
1157,629.3116273035614,204,1,0,1.1960219841955702,0.3959542842753601,96.12098230100146,95.4859227105683,-154.58773601756377,0.4147390628635299,0.06027937936140042,3.1475468792167365,562896
1158,618.3375900760481,186,1,0,0.8386585021748123,0.3929975804450246,85.19832862320767,85.62537271233015,-154.57602986981792,0.2170814643063212,0.061879324937059034,3.077983198627349,563082
1159,620.9924898268146,209,1,0,0.8832254919489131,0.3978651266846713,98.06296166506681,98.91124536888451,-155.17686345588646,0.0004810138324801431,0.062141523870269645,3.000127941797795,563291
1160,623.4484934123733,196,1,0,1.0094514881297112,0.39504057466854015,87.59574531535714,86.17571276547957,-154.64803142936861,-0.19327494896454167,0.06209539409194674,2.930456496014887,563487
1161,613.2311850903068,167,1,0,1.5237513783265348,0.39483186262414116,105.37210949880634,105.83224745424921,-155.90720737480117,-0.24139370626496698,0.06143242524501806,2.9136016211823788,563654
1162,626.2014335940631,196,1,0,1.1248678693038365,0.3963537631530056,91.66533799560703,94.06187396633382,-156.116089957101,-0.24427302934381426,0.059377509929543854,2.9131979188140558,563850
1163,745.2721103441138,373,1,0,1.2972843752714407,0.3964353715332413,90.75898707903742,91.49289894871035,-155.97097414236606,-0.167038786127644,0.05898876820788307,2.941072752903997,564223
1164,631.2802862898961,186,1,0,1.0069416760733239,0.3999943173274458,92.57392086008544,91.50330540441698,-156.2000002297022,0.055453308327223665,0.05771064826397486,3.0194130392484766,564409
1165,628.5992192343645,186,1,0,0.7934286975469518,0.3992779372393014,90.6859747363675,89.83506475469117,-156.80552697950793,0.0660602788751324,0.05821520118142969,3.023144636102902,564595
1166,608.4661943800472,166,1,0,1.0722933075086885,0.3842772350555807,98.70167711556675,100.69368624974446,-156.75921879044498,0.19262630856001234,0.058355315263012804,3.067861032773213,564761
1167,623.698538831379,210,1,0,0.565468944571746,0.39986060965226705,88.79127423876808,87.93260894048781,-156.77656976609003,0.2316647393185468,0.059729247628932905,3.082061237380618,564971
1168,608.9826435639764,156,1,0,1.1849448150576913,0.3873436456707145,89.29330032299727,91.24347163469363,-157.40509033203125,0.1381876960826608,0.06038509058551146,3.049251907911056,565127
1169,611.8543907358494,183,1,0,1.354565011211806,0.3917852486754563,96.4030146676986,96.56154310507853,-157.4432244639579,0.08184748759768048,0.06068447657703051,3.029229930189789,565310
1170,614.3816832529866,173,1,0,1.1523223028441842,0.39893542966484796,84.02365075921736,84.51759735835081,-157.86946714544573,0.06901931594734247,0.06153432807395224,3.0246989575424634,565483
1171,-228.26155366391396,53,0,1,-0.0696941128958194,8.42698184454055,94.48302927557027,95.40286938649304,-157.41507418650502,-0.2783156970761857,0.061450993817932204,2.9002065073769048,565536
1172,609.3346301389483,160,1,0,0.8531393725952332,0.3870957944562129,82.29428852796555,83.72311034202576,-156.8329363822937,-0.21297271819785238,0.06095326079521328,2.92393482029438,565696
1173,621.0968375875965,182,1,0,1.2025214547228507,0.3940077908938437,87.01005351412427,88.6954799746419,-157.3849607195173,-0.09886331719110955,0.059854337208709876,2.9648303998695624,565878
1174,617.3833498925989,215,1,0,0.6321016676687913,0.39222711838071855,96.93881429627885,96.99576166286025,-157.91884786916333,0.10623020690887473,0.059731678630030434,3.037720912001854,566093
1175,597.6135145327502,145,1,0,0.7404377969228119,0.37657742127071314,105.68011421992861,105.84389641860436,-157.76928458378234,-0.6208031195247995,0.05906272838855612,2.78017944796332,566238
1176,624.8359767209633,193,1,0,0.5028742332033286,0.393888421828616,95.47340415302335,95.31998120441338,-157.32035084462535,-0.3339959753995732,0.057822150424354436,2.8829906727983543,566431
1177,385.4797122226204,231,1,0,0.007411396965541606,0.3955725109559853,90.2154656282235,90.35536735088795,-157.87628722087646,-0.47431765280631716,0.055408425790406925,2.8360631961327094,566662
1178,593.3216214486439,180,1,0,0.3880953798293189,0.3924943885793826,107.04562576611836,109.95564451217652,-157.47828708224827,-0.17869698581182294,0.053529438376426694,2.9388240536053973,566842
1179,612.9497277901605,177,1,0,1.8942814747132086,0.39365174362621097,101.50463246490996,103.21629554403704,-158.1485031041722,0.0895648408197077,0.05330193084848803,3.030545276437102,567019
1180,603.5120264733469,175,1,0,0.517866015517755,0.3852170854147472,92.44458322797503,93.11166633605957,-158.41419015066964,0.2649406787114484,0.05438699609466961,3.0908371870858327,567194
1181,600.7783797465362,138,1,0,0.644729530833388,0.39767759061461383,103.23013669166012,104.51612560990928,-159.0110959039218,0.34298991252654704,0.05521516499204048,3.1184089045593706,567332
1182,275.6813531308816,289,1,0,0.843401936802829,0.3940204758715987,84.63646972550653,85.1109046606044,-158.72795110260327,0.15627311135297414,0.05637620685937908,3.0542956974267135,567621
1183,618.8140303712855,188,1,0,2.279664144674028,0.38825078670292024,89.29811106844151,91.71506609307959,-158.29680308889834,0.38115949466566934,0.05768400422753172,3.1336213451750736,567809
1184,607.7893187766902,161,1,0,1.1610578998758476,0.39217060794051256,97.43065907496103,96.82670868701817,-159.38229768172553,0.029148283975650065,0.05896017922562842,3.0101815513942554,567970
1185,606.3279561150198,154,1,0,0.7238874909929308,0.3950350246888572,96.39248411376755,96.08473443984985,-160.5073382885425,-0.1143317875004821,0.058543709917114925,2.9596702928666945,568124
1186,619.2828839453837,198,1,0,1.094415662013739,0.3987733279743594,102.44169372500795,102.61096924483174,-159.76029729361485,-0.32666355708256517,0.0575283874729366,2.885488849697691,568322
1187,534.2242682902375,156,1,0,0.21542728898126962,0.39340620015175326,104.77502237222133,105.54816891596867,-159.7461779667781,-0.3724762356768434,0.056260248980461024,2.87062791066292,568478
1188,-144.07465311733836,113,0,1,-0.08151709144065034,2.218060217049029,94.15380460182122,95.73989764357034,-160.11965267215155,0.2928285257874337,0.055306745841439846,3.1011198199955765,568591
1189,601.9220024373204,193,1,0,1.0388879164350657,0.3990050309105098,96.12160947532851,97.86927720796258,-160.5894807805669,0.3354759688243038,0.057196726704045284,3.116848330423622,568784
1190,608.1712212811376,179,1,0,0.904483503572962,0.3873111938001812,76.36077502586322,76.34236943655173,-160.0348048716284,-0.09378810026084577,0.057476958520086115,2.9671615435424465,568963
1191,615.5965994153344,192,1,0,0.9290584670936596,0.3926100230306361,94.6035817116499,95.13518676161766,-160.90040334065756,-0.22399727284209803,0.05675284389872104,2.9219345015784106,569155
1192,605.8377310237258,156,1,0,2.0563221616823246,0.3848224399559808,78.29144301169958,78.9928767314324,-159.96773274739584,-0.4156577230837101,0.055459012468464866,2.856275063294631,569311
1193,622.0829529553369,172,1,0,1.2917334835095446,0.39901835219657156,82.11957885498224,84.40461869018023,-160.91921092188636,0.013852319788447646,0.054480226060678795,3.0047466976698054,569483
1194,611.6471117491503,188,1,0,1.2528463682780155,0.3981264701573398,96.26180417994236,98.77900301141942,-160.4161891531437,0.002831970926057151,0.05490793002412674,3.0009320111984903,569671
1195,619.0972413534067,180,1,0,0.6915606240381209,0.26696449604974126,88.47133626408048,89.6594340801239,-161.12894507514105,-0.1320479943106572,0.0540702390174071,2.954591412014431,569851
1196,268.7346720965852,305,1,0,1.4080688205560916,0.3986347143892114,94.05002449535932,94.99105639535873,-160.21784302758388,0.24702608531005069,0.05498332398348167,3.0850938507767975,570156
1197,557.6594394989593,147,1,0,0.3545297684320289,0.3933966515659045,89.2455228883393,91.05874317195139,-161.2302732921782,0.1340494535762031,0.05660699439697525,3.04645003591265,570303
1198,625.3606028439942,203,1,0,0.5860909157372103,0.39157456227653414,94.0504363910318,94.28759106039413,-160.85720223863723,0.10452473684778354,0.05684891882641562,3.0363801042434617,570506
1199,604.5398936162447,156,1,0,0.5400354117865434,0.3963541104777359,80.12664554057977,81.43872102101643,-161.0401770762908,-0.11894679076683062,0.05681891416987547,2.9585055877000856,570662
1200,617.8879420683987,198,1,0,0.6572278616112868,0.2261205819702092,96.64218021161628,97.29313267601862,-160.53436733977964,0.07180907636542212,0.05675132726930609,3.0249625010923906,570860
1201,457.4526291386774,165,1,0,0.17705027847071103,0.3918698722482644,90.93239371559837,93.40347552443995,-162.18808057380446,0.09049329249696299,0.05696177263603066,3.031571706136068,571025
1202,623.5559152823907,182,1,0,1.3617729519575963,0.3961474471138239,99.35410999465775,98.6257240169651,-160.92546894786122,0.17436432545738562,0.05773279998083036,3.0610934980623017,571207
1203,689.305732455098,307,1,0,0.6575774378601558,0.3943496378622044,95.50556851986565,95.24106467740931,-161.95372536128042,0.09470595722162568,0.058386188194592535,3.033346357873674,571514
1204,-521.1957609537811,388,1,0,0.19461427587160762,0.3968054504827118,95.58223979743485,97.27372369569602,-162.4780505465478,0.28288227461816107,0.06080294098973889,3.1008158283135328,571902
1205,161.17082898201056,463,1,0,0.06486062886475175,0.3989267317416829,89.29669635599684,89.73367226355533,-162.51038975231592,-0.30238401179340696,0.06008485480982078,2.8922837810433966,572365
1206,610.0855765942079,164,1,0,0.8013944924209297,0.3844227146406725,89.59407436556933,90.10501620827651,-162.9963178867247,0.08356504212701465,0.05849910854566388,3.0293844720212424,572529
1207,618.9314756171354,171,1,0,1.1093166441088353,0.3988305755403345,114.31076816090366,114.20068905925193,-163.0343514604178,0.08004808696041331,0.059024029307895236,3.0282063177454543,572700
1208,649.4933467754083,231,1,0,1.003571606895927,0.39970348789478544,95.03098255421692,94.60381844343046,-162.41391598920285,0.13131423576763182,0.05871618011748636,3.046382266205627,572931
1209,610.2553826811898,175,1,0,1.3869235551898924,0.39256859747991796,94.10171776907785,95.30325604030064,-163.14413748604912,0.3759310563760144,0.061031797443117417,3.1339679895128523,573106
1210,620.6290579930239,192,1,0,1.063360961417529,0.39434352422757957,84.08690684537093,85.16567990680535,-162.9925606250763,-0.24416333972476423,0.06083244440378621,2.912704465289911,573298
1211,616.4151699912833,189,1,0,1.014797771973964,0.3975821503954234,102.498135829098,103.24244497188185,-162.7329478591838,-0.08844679741868897,0.05996794304835103,2.968533920863318,573487
1212,512.7161416701923,146,1,0,0.23160489523080707,0.3945931096600339,84.15398009835857,86.17395778551493,-163.6405559174002,-0.3553671884822519,0.059263828835667,2.874259065275323,573633
1213,-223.25577835531743,67,0,1,-0.006898266490071137,6.658069105890528,81.61970827472744,81.58198621379795,-163.04918112683652,0.057512786183784255,0.05845449114246155,3.0202444382567903,573700
1214,730.6849393551054,433,1,0,0.815812410104912,0.3953691148676073,90.41487154619247,91.29074206363246,-163.617896381757,0.06218853637180345,0.059157648113046454,3.021900240873905,574133
1215,609.8272831780015,167,1,0,1.4596886706855399,0.3886237765327714,91.46369468666123,91.96037048065733,-163.8294566262982,-0.2770036948833637,0.05894636090644106,2.902257563825139,574300
1216,608.4504874580655,164,1,0,1.5965463822674926,0.3874365884294903,95.60930041569036,95.89063511243681,-163.6769024918719,-0.30694758834135605,0.05738149487935915,2.892552790118427,574464
1217,-209.8247293023237,77,0,1,-0.008910377241990508,6.3383831025086685,95.24228592662068,95.13189085427817,-163.3974870954241,0.5514071243633698,0.057169959142610624,3.192604941207093,574541
1218,614.3414414249592,177,1,0,1.1558329144427248,0.3968007613319868,89.10459286210227,89.58405792107017,-163.56872446523548,0.08541745103180072,0.05803454120112004,3.029977527715392,574718
1219,618.3981200549347,187,1,0,1.0001788434482397,0.3980099076602674,102.13559960553991,105.14459859878622,-163.80077537495822,-0.023236398400868323,0.05799626441483192,2.991814485845719,574905
1220,781.2416296913525,524,1,0,0.25799762593034203,0.3987595231570696,90.26229013013476,90.51347329416348,-163.57680991951747,0.02626678146393472,0.05754852152735222,3.0091766610400366,575429
1221,607.2533919601273,161,1,0,1.8955190504226505,0.3952935246385049,85.29776043033007,86.3264539760092,-164.87251670316138,0.018386091782439568,0.05815168074476793,3.006399268689363,575590
1222,667.4984900994659,315,1,0,0.42322886911739904,0.3933446889045691,101.85783587864466,103.62240190960112,-164.30275011819506,-0.002399630265103446,0.0584643268395984,2.9989966384948246,575905
1223,371.25387817222736,208,1,0,0.053384638638562354,0.399451845254377,89.7674376139274,90.23658061486024,-163.43844377077542,-0.2587326511275023,0.057641321506637797,2.909148403085195,576113
1224,612.6613265737285,171,1,0,0.47604829826282036,0.3976873812606407,79.57267302797551,80.44601493969299,-164.06385009051763,0.17074599716137026,0.05748173470298449,3.0597662047335974,576284
1225,-134.35956927961445,105,0,1,-0.008020464696328666,3.4628764086656294,85.26222417013986,87.88150875454858,-163.8599153064546,-0.05804473913851239,0.057708025262469334,2.9796111061459496,576389
1226,604.6722439811675,176,1,0,1.278783225752241,0.33426973205088917,107.77145937356082,108.80081085725264,-164.33189929615367,-0.03790662046098574,0.0576192334886979,2.986676128073172,576565
1227,644.1400763525127,250,1,0,0.8325648744062657,0.39198568861621397,88.51559955215454,89.04638845443725,-164.05288232421876,0.49625742351263763,0.05886382234096527,3.1751808586120607,576815
1228,605.4340368950849,160,1,0,1.3553085808153746,0.39710382794151367,90.34382319450378,91.20394908189773,-164.0662413597107,-0.3606948727974668,0.05981421689502895,2.8717622101306914,576975
1229,605.3491298442514,160,1,0,1.7730279582913755,0.39147331360897714,89.27994088530541,90.06438719034195,-164.46442403793336,-0.10370263259392232,0.05909035413060337,2.963313566148281,577135
1230,608.6941622702263,160,1,0,1.6540815802798896,0.3989882471732768,86.28933795690537,86.03998318910598,-163.9463970184326,-0.47668603006750343,0.05815314413048327,2.8325616270303726,577295
1231,603.8081301900004,183,1,0,0.9312502758963541,0.397109136538533,85.16096660217953,85.80069600298106,-164.6710113358628,-0.0541598559280888,0.05673246944699783,2.9810687166745544,577478
1232,-219.34365719582195,85,0,1,-0.0027891134899140635,4.936626134188507,106.29169917387121,106.63050538231344,-164.94261977251838,-0.18968587767551928,0.0566261648255236,2.933926789900836,577563
1233,374.05339908096084,600,0,0,0.8216859744590288,1.9619868107995424,91.73919328848521,92.20797225793203,-164.72372873942058,-0.11444082514072458,0.05587948511665066,2.9603431582450868,578163
1234,659.8715379807228,297,1,0,0.48383655797961556,0.3979358778605866,96.2259600989345,97.97134975150779,-165.1402366458366,-0.07683337044585434,0.05397972741763198,2.9735395113627114,578460
1235,611.272868496672,226,1,0,1.3077990096355014,0.3962126348032478,93.3245912526561,93.91092315184332,-165.16730776086317,0.12944968585419445,0.05453837463483874,3.044448125678881,578686
1236,607.3387971791036,152,1,0,1.3160987107163293,0.3941116340751798,91.31223697411387,90.80163846517864,-165.15891998692564,-0.07804748151255281,0.054749701637774706,2.9730928038295947,578838
1237,644.2048536917166,217,1,0,1.2587259156370751,0.3994521568414137,89.68080041155837,90.30375791804582,-165.01162705663162,0.33219984431283267,0.0556747050878639,3.1147987084454654,579055
1238,635.2111083300688,205,1,0,0.7382814788312697,0.3945562967063186,82.79816730313185,82.48744725948427,-164.86135075266768,0.13732758300696932,0.05685700418018713,3.0478150809683453,579260
1239,375.15522048513316,184,1,0,0.13364544635223985,0.39504921173905383,101.95477894078131,105.43643690710482,-164.8643382528554,-0.0822651249801983,0.056917921498255884,2.971241058214851,579444
1240,620.4270575222292,182,1,0,2.063816336997716,0.39795503881516714,84.37547851918818,86.2812152170873,-165.5064951299311,0.03492572748071545,0.05682968086266255,3.0121564052917145,579626
1241,614.2569775157367,172,1,0,2.2059813559497856,0.3935185914415051,86.40259734974352,87.38859278102254,-165.19856111393418,-0.15344064957787132,0.05682357370333616,2.9465399800344954,579798
1242,611.1091381580118,201,1,0,1.0777720228870264,0.39230174146205093,88.1809375297964,89.62781425969517,-165.37459051786965,-0.027874337222000854,0.056050741442696964,2.9902635688212382,579999
1243,616.1294747263257,180,1,0,0.8523550445705651,0.39774347192399373,91.85535423490737,91.31634070078532,-166.58028335571288,0.30059838973813585,0.05691730533209112,3.1046730942196317,580179
1244,617.3696868368631,185,1,0,2.555459424954446,0.398711808044344,96.41518320135168,95.25544183576429,-166.41224942593962,0.4687306428680549,0.05833619657803226,3.1650263902303335,580364
1245,604.6884344577387,156,1,0,2.104002618644004,0.39866387727321,85.38713192328429,85.00887339543074,-165.8940023764586,0.2969037484234342,0.06029266873613382,3.1056672074855904,580520
1246,604.5548434128488,167,1,0,1.0633644211503719,0.3934716715403454,96.94360629098858,98.92709230091758,-166.2908595650496,-0.1814054680129368,0.06051197648048401,2.9352712359970914,580687
1247,502.99596784080416,258,1,0,0.35615243382657735,0.3849119214167981,90.8804468960725,91.44865505085436,-166.37544942456623,0.04340490921176681,0.060484456129429875,3.015355421591175,580945
1248,-208.14750505398683,62,0,1,-0.06305670639890804,8.09313921143509,102.54816813622752,105.48158218014625,-166.08350076983052,-0.0883815459186031,0.06040505049449782,2.9685026830242527,581007
1249,598.4882882754937,149,1,0,1.1354208324653463,0.36172023727526176,97.60169244932648,97.31558094408688,-166.45934823055396,0.11148611206136294,0.060537577500479334,3.03971664057482,581156
1250,686.1418915740305,346,1,0,0.5137921882349794,0.3974017470460329,93.31771873463096,93.91884673399733,-166.72721792232093,-0.09595792460109974,0.05966656486035427,2.9657474880273633,581502
1251,605.5175524221335,169,1,0,1.045464467561886,0.3968607027740622,110.10029631394606,109.82188344989302,-166.54405465210684,0.08745457240815699,0.06026242314093917,3.03101744595364,581671
1252,600.5951370348921,166,1,0,1.1094086481312944,0.3915094687289106,89.64834457994944,90.93713469103159,-166.87963968299957,-0.2702656763953617,0.05969402420682361,2.904055463262351,581837
1253,618.0397772819197,186,1,0,2.0130644314532242,0.39780911108517686,88.02937111290552,86.89135304317679,-167.0147705078125,0.08487733319321628,0.05945172000636337,3.0299065356613486,582023
1254,620.4925960898511,187,1,0,1.1590864572401425,0.38264735166061015,90.55336655397466,89.22982929352133,-166.59346334691992,-0.19693124073154147,0.05915279052952394,2.9303394218179633,582210
1255,605.6122100510908,159,1,0,1.593497357543821,0.389508261944339,84.89178513580899,86.22292376464267,-167.45913024518475,-0.23427570572579806,0.057937708829746304,2.917634088288313,582369
1256,601.6833179983727,164,1,0,0.7487374739042079,0.3910222398702756,96.50460062957391,97.76948183338817,-167.41850094678927,0.10458163073195553,0.057518405453642694,3.0366029405012362,582533
1257,596.6982985182319,186,1,0,1.04732684340701,0.3972415763735265,98.83385671082364,98.7163142029957,-167.51753759896883,0.05463133347771501,0.05853095224067088,3.019140353766821,582719
1258,607.0127888245631,180,1,0,1.2812161689949308,0.3889771696663247,93.96201529502869,94.74195297559102,-167.44880218505858,-0.09456848671866788,0.05792143438011408,2.9667519277996486,582899
1259,605.7456745347678,203,1,0,0.7326588902695396,0.39324308317991397,87.8317442644993,87.7834689088643,-168.1726441031019,0.27530279504181127,0.05867267411037032,3.096924267378934,583102
1260,599.8386244805915,183,1,0,1.7731377461663964,0.3820694339010471,89.52878249017267,89.99400081269728,-168.00486513565147,-0.10489520428529203,0.05894515496459815,2.962842635118245,583285
1261,733.7816169952894,465,1,0,0.4779700946428902,0.39805196802691817,96.17022655446043,96.65780592887633,-168.02578820669524,-0.08908160436217503,0.058548387091967365,2.968601478556151,583750
1262,601.3399256747728,160,1,0,1.549771349682863,0.3147601369399503,99.69574073553085,97.22898049354554,-168.16861486434937,-0.14633204007986933,0.0575629984261468,2.948707889020443,583910
1263,602.4899503725208,169,1,0,0.878206490012036,0.39619845045830154,90.76001444935093,91.7798106120183,-168.42854706352279,0.13330425231678952,0.05770960161407318,3.0465701289430878,584079
1264,609.6679342720894,193,1,0,1.2059741736538376,0.38967971504249443,96.5175535864163,96.7349043436001,-168.74270463854538,0.015579535669304546,0.05834123542426164,3.0053349035391537,584272
1265,609.935436911769,195,1,0,1.2739901494182124,0.15324992247121913,92.53488770998442,93.40776680188301,-168.51646540715143,-0.06927721093480403,0.05735705819649574,2.9755658467610675,584467
1266,448.7023958923294,231,1,0,0.17549852454394527,0.39914877660142256,90.22796859163226,89.02099012812495,-168.5791723738501,0.049546729483000644,0.05712317397971174,3.01715831219892,584698
1267,696.5920675777213,317,1,0,0.7474545939697106,0.3932131498944093,94.92469208774506,96.60122140048054,-168.7088766489119,-0.31546154268062454,0.05634650640918253,2.8901372452263576,585015
1268,513.5242722185898,195,1,0,0.28581289690007117,0.3897161022701962,89.88025310222919,88.93623639620267,-168.8855724628155,-0.004752486027204073,0.05534292106062938,2.9982920108697355,585210
1269,526.5965285549589,166,1,0,0.3022058330415339,0.3922155920675652,92.2512131484158,91.22670791809817,-169.01771894707738,-0.019201333645776093,0.05556130047932447,2.993284397814647,585376
1270,-217.91932550842336,76,0,1,-0.004210944129495631,7.137978230946709,89.88554138886302,91.71393317925303,-168.438486601177,-0.3267902063303872,0.0551425475431116,2.887263464300256,585452
1271,576.7697010261192,181,1,0,0.4329657097893924,0.3980789165077622,82.21459258063722,82.68133260400256,-168.5277602053479,0.009603944951822745,0.05475924328710493,3.0032586656222686,585633
1272,629.6148315324555,213,1,0,0.8197223749504029,0.38919341598286117,98.76795757096698,99.26592303441724,-168.63747223330216,-0.2826861696309047,0.053896857714149315,2.9029662877740994,585846
1273,607.4302934511213,172,1,0,1.2262164923783816,0.3942897804180842,92.8489220918611,93.5517061588376,-169.19575394031614,-0.16518527148074882,0.053145337091802164,2.943691903768584,586018
1274,609.4698746383885,176,1,0,0.9959089320277825,0.3953055324832658,87.6939880956303,88.6776274713603,-169.35470520366323,0.07798081545942379,0.052797397556291384,3.0265035791830583,586194
1275,594.2019578371311,182,1,0,0.8119774285201824,0.39816927990815637,92.68103125855163,91.33073829818558,-169.06262383094202,0.034188219479152133,0.05345403057123933,3.011594837838477,586376
1276,560.5742078654052,240,1,0,0.34757440997821754,0.39590284520631525,102.20384215513864,102.63090122739474,-169.78036778767904,0.24120539849779257,0.054039289414261775,3.082453648249308,586616
1277,603.159000799842,178,1,0,1.1423230176953996,0.3987145009040129,86.94392549321893,86.8588350381744,-169.9332632857762,-0.05499258508717411,0.05427146204904224,2.981091816773575,586794
1278,599.760142873229,156,1,0,0.7733856867245197,0.39685794082548287,86.6787975017841,85.9766790500054,-169.74892278817984,-0.010841987143533353,0.054389653966212884,2.9962248038022947,586950
1279,607.2000672821766,189,1,0,0.4558310868175939,0.3872217636566656,93.82153545359455,94.06970796635542,-169.3019587602565,-0.17204909848551903,0.053866678976981094,2.9410861699038713,587139
1280,611.3879026983411,166,1,0,1.2822105946672928,0.3942081990891008,72.49155223225972,72.47579188519214,-170.19694362778262,-0.0930729154497385,0.05321358263223286,2.9682066296956626,587305
1281,598.5207033502579,212,1,0,0.5564531921151856,0.3892370510736456,90.48713661139865,88.9507812239089,-170.1369278385954,-0.08645887613155932,0.052763095969017945,2.970563273384886,587517
1282,600.4886574139118,146,1,0,1.787349421079548,0.3880830137585814,87.75302904599333,85.69438812177475,-169.74093784698067,-0.030808628524002964,0.05281505422437028,2.9894730816148734,587663
1283,613.2415357494107,197,1,0,0.5332333710670651,0.3996084574439258,89.20177231706339,89.10033590055359,-170.7608940008328,0.14452744035173187,0.05271597656653012,3.0491023366221315,587860
1284,603.668150927597,153,1,0,1.0223718423921035,0.39858966744294877,82.65520222358454,82.94016844930212,-170.76442214866088,-0.021274355258427413,0.05317795756303407,2.992722798017115,588013
1285,597.2817755573094,161,1,0,1.1125443434828344,0.39785610145393874,87.08481334899523,89.98633589655716,-170.41525353852265,0.005870476874135296,0.05333898359944361,3.0019236632755826,588174
1286,603.6770858980813,148,1,0,0.7431537727215964,0.27979767618177664,80.72134605613914,80.66968294736502,-170.20838258073135,0.0560275958599271,0.05344308537707941,3.019027125191044,588322
1287,596.0213527086877,135,1,0,0.8515640622427905,0.39916694318650847,83.05290636133265,82.44137286433467,-170.69015615957755,-0.09065626240162938,0.053087499268628935,2.969074152134083,588457
1288,443.64347086322937,215,1,0,0.2857078428074442,0.1515932579718201,92.87117009273796,94.38177185502163,-171.42165924781978,-0.023989631755407467,0.05308318812140199,2.991794251286706,588672
1289,598.8547693072727,151,1,0,1.4261196841182655,0.3998847508079501,89.85747315867847,89.14584508479037,-170.90647170717352,-0.21720110496740466,0.05248858330660308,2.9262314269084806,588823
1290,599.2260598007108,147,1,0,0.6916406065326699,0.3933258142908287,86.4841016912136,88.77630144884797,-171.0675249164607,-0.05853079801716772,0.0519862086543826,2.980181867573537,588970
1291,622.9384004031498,174,1,0,2.106154539621099,0.39688167524007273,88.69752777033838,88.80644628371316,-171.1388852349643,-0.07815393250992243,0.051410581381327806,2.973546994143519,589144
1292,599.963088646173,143,1,0,1.2833882755792432,0.38724785848962767,96.26256725337956,97.04856273010894,-171.10216399506257,0.0031848495135774146,0.05172688894338541,3.0010290846124397,589287
1293,620.3574412840586,189,1,0,1.7843381178708166,0.3955627779264787,94.63255944327703,95.94388118622796,-171.12862521378452,-0.12508783858052638,0.05086271951674784,2.957786732880527,589476
1294,601.2419553863606,169,1,0,1.6264469976994358,0.3935999372646787,92.01487057025616,93.06516712233865,-171.12089800411428,0.07838889398782917,0.05113404976016671,3.026341790983663,589645
1295,603.8533197601166,155,1,0,0.8546410922700529,0.389953197015672,94.93642545515492,95.6658532357985,-172.03152702085433,-0.04889360829707115,0.051219431358960364,2.983513516764487,589800
1296,598.94797936581,161,1,0,1.136886203333239,0.39376679043055934,91.33855666284975,90.37406372875901,-172.17701797011478,0.04153915959763231,0.05139773181691673,3.0139384195671317,589961
1297,582.1095383085665,153,1,0,0.480268149630273,0.3993807210633778,76.64910717883141,76.47255403231951,-171.90165620691636,0.15635941432046344,0.05163129842748829,3.0526403975642586,590114
1298,599.3851645872145,173,1,0,0.8131024456942372,0.3947454173599737,87.40839845183268,86.91410734474314,-171.9404408008377,-0.10352400653710254,0.05158936495036748,2.9650257543332317,590287
1299,607.6093337786654,170,1,0,0.5592699643278607,0.18516121449803832,87.36865587795482,87.61891751008875,-171.45613125071807,-0.4546158535515561,0.05055157952010632,2.847654683449689,590457
1300,609.259065729393,193,1,0,0.8393015878778625,0.39527883489016,90.79636105354585,88.67899177729157,-172.2997759883268,-0.1294651656686642,0.049110805741245885,2.95695103758975,590650
1301,560.9854580741077,191,1,0,0.3531878307169231,0.39134585699776886,98.75660265178581,99.54935167222747,-171.35691018628825,0.11204721956118863,0.04934998814270134,3.037189564779791,590841
1302,602.9118564918572,156,1,0,1.5004533311192632,0.39685451310472386,89.41220804361197,91.01594759867741,-172.199342189691,0.19662165034036988,0.04986032662101281,3.065522698255686,590997
1303,597.5903112028959,151,1,0,1.1101816654162373,0.39669132854823724,82.98094023774001,82.7583439492232,-171.9352858587606,0.10107471685338494,0.050149724232834696,3.033730705842277,591148
1304,598.9638713926392,152,1,0,1.9422247286507148,0.3829472358778251,86.88042599276493,88.98330881093678,-171.86387664393374,-0.143835866750267,0.05065594566985965,2.951776507653688,591300
