episode,total_steps,train_reward,train_success,train_collision,train_steps,train_final_distance,train_min_clearance,train_path_length,alpha,eval_reward_mean,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_final_distance_mean,eval_min_clearance_mean,eval_path_length_mean,best_score
712,208499,247.8187475190498,0.0,0.0,320,0.6373135447502136,1.1459035873413086,13.9716524471296,0.07553926110267639,,,,,,,,
713,208819,234.09040408302099,0.0,0.0,320,0.6648283004760742,1.1280851364135742,14.136827704693133,0.07562022656202316,,,,,,,,
714,209139,217.5035315171117,0.0,0.0,320,0.7111130952835083,1.1896848678588867,15.136157780885696,0.07422306388616562,,,,,,,,
715,209459,241.46089604403824,0.0,0.0,320,0.6885975003242493,1.3239879608154297,13.978293344494887,0.0758427307009697,,,,,,,,
716,209779,230.35998852923512,0.0,0.0,320,0.6572946310043335,1.3752965927124023,13.647298649892036,0.07509379088878632,,,,,,,,
717,210099,238.11152282124385,0.0,0.0,320,0.6555191874504089,1.2037038803100586,13.431816684547812,0.07321062684059143,,,,,,,,
718,210419,232.6487822048366,0.0,0.0,320,0.6723828911781311,1.1333308219909668,14.21521023628884,0.07453837245702744,,,,,,,,
719,210739,245.61160606518388,0.0,0.0,320,0.6539116501808167,1.2829291820526123,13.60013264088775,0.07463923841714859,,,,,,,,
720,211059,248.31837291899137,0.0,0.0,320,0.6203084588050842,1.255075216293335,14.039797091158107,0.07334145903587341,222.73147718838882,0.0,0.0,420.0,0.5863710165023803,1.3489351153373719,13.793153055648144,2547.654468516143
721,211379,233.89694755990058,0.0,0.0,320,0.6280269026756287,1.245441198348999,14.077654021908529,0.0726838931441307,,,,,,,,
722,211699,245.33166506746784,0.0,0.0,320,0.7174938917160034,1.2525990009307861,14.544654674944468,0.0731692910194397,,,,,,,,
723,212019,238.24342073872685,0.0,0.0,320,0.7813506126403809,1.2661347389221191,14.221579442266375,0.07371396571397781,,,,,,,,
724,212339,245.65784300398082,0.0,0.0,320,0.6841409802436829,1.3276057243347168,13.425043816212565,0.07390690594911575,,,,,,,,
725,212659,244.63071540696546,0.0,0.0,320,0.7135009765625,1.2525994777679443,14.001154099009,0.07365068793296814,,,,,,,,
726,212979,241.07570562604815,0.0,0.0,320,0.6664315462112427,1.2314989566802979,13.51772255814285,0.07262368500232697,,,,,,,,
727,213299,229.98234993591905,0.0,0.0,320,0.4947320818901062,1.0988655090332031,14.151082330587087,0.07164696604013443,,,,,,,,
728,213619,244.53574742842466,0.0,0.0,320,0.5937097668647766,1.300931692123413,13.523180550866527,0.07264569401741028,,,,,,,,
729,213939,242.83548363111913,0.0,0.0,320,0.5617925524711609,1.2662327289581299,14.327475847763708,0.07188767939805984,,,,,,,,
730,214259,246.89528556540608,0.0,0.0,320,0.6354419589042664,1.2293925285339355,14.121595878124936,0.07183641940355301,251.32524073892273,0.05,0.0,413.2,0.6113541036844253,1.2611076474189757,13.38470426396234,2547.654468516143
731,214579,236.83697971049696,0.0,0.0,320,0.5076086521148682,1.2641105651855469,14.08514024305623,0.0708034411072731,,,,,,,,
732,214899,228.98921920731664,0.0,0.0,320,0.6425692439079285,1.1584744453430176,13.676267169881612,0.07087059319019318,,,,,,,,
733,215219,249.11355348862708,0.0,0.0,320,0.5820202827453613,1.2329280376434326,13.76377036649501,0.07198818773031235,,,,,,,,
734,215539,247.34346259385347,0.0,0.0,320,0.6137980818748474,1.1819021701812744,13.69201231111947,0.0708131492137909,,,,,,,,
735,215859,249.54666361771524,0.0,0.0,320,0.561908483505249,1.18717360496521,13.127182287687901,0.0737808346748352,,,,,,,,
736,216179,246.83402465796098,0.0,0.0,320,0.5741617679595947,1.2728936672210693,13.389096390877967,0.07191204279661179,,,,,,,,
737,216499,240.91199628729373,0.0,0.0,320,0.5715541243553162,1.281233549118042,13.757090414816048,0.07305005937814713,,,,,,,,
738,216819,246.81915808003396,0.0,0.0,320,0.6374134421348572,1.272301197052002,13.653362264391035,0.07194510102272034,,,,,,,,
739,217096,639.5741108953953,1.0,0.0,277,0.24070577323436737,0.9066748023033142,14.594372490886599,0.07002893090248108,,,,,,,,
740,217374,644.6189880520105,1.0,0.0,278,0.24622181057929993,0.886502206325531,14.95566157437861,0.06968521326780319,320.1012788321823,0.2,0.0,389.55,0.4248610481619835,1.142541778087616,13.552287213614182,2547.654468516143
741,217694,247.69498328864574,0.0,0.0,320,0.585753858089447,1.2439000606536865,13.267054045005352,0.06986534595489502,,,,,,,,
742,217957,653.7874660426751,1.0,0.0,263,0.2428295761346817,0.9868119359016418,15.559106389060616,0.0703413113951683,,,,,,,,
743,218217,655.3288279138505,1.0,0.0,260,0.235831618309021,1.044398546218872,15.40703902207315,0.06924384832382202,,,,,,,,
744,218477,652.915573976934,1.0,0.0,260,0.2484244406223297,1.1586565971374512,15.228339321911335,0.06691737473011017,,,,,,,,
745,218797,255.30558971362188,0.0,0.0,320,0.5882924795150757,1.2038161754608154,13.516622961324174,0.06867013871669769,,,,,,,,
746,219053,658.2666762694716,1.0,0.0,256,0.24570533633232117,1.217223882675171,15.292107606306672,0.069366954267025,,,,,,,,
747,219373,247.67670373618603,0.0,0.0,320,0.603449821472168,1.218066930770874,13.245493351198093,0.0692453533411026,,,,,,,,
748,219633,647.3231801316142,1.0,0.0,260,0.23972922563552856,1.079852819442749,14.747990199131891,0.07070182263851166,,,,,,,,
749,219875,662.4681532159448,1.0,0.0,242,0.23291786015033722,1.1411378383636475,14.882713927421719,0.07124374061822891,,,,,,,,
750,220195,247.7336775586009,0.0,0.0,320,0.4997698962688446,1.190026044845581,13.303664055943955,0.0706532746553421,693.1268492488656,1.0,0.0,243.45,0.24607558995485307,1.131995177268982,14.483683944190853,3031.192263968801
751,220515,239.26891916058958,0.0,0.0,320,0.5725690722465515,1.0532739162445068,13.833260153071024,0.06983543932437897,,,,,,,,
752,220769,655.7032191604376,1.0,0.0,254,0.15718939900398254,1.0116522312164307,15.019066957291216,0.06809761375188828,,,,,,,,
753,221023,652.8965222612023,1.0,0.0,254,0.24565137922763824,1.222644567489624,15.312663577962667,0.06754734367132187,,,,,,,,
754,221343,247.33754050079733,0.0,0.0,320,0.706780195236206,1.1965091228485107,13.08609668158715,0.06840690970420837,,,,,,,,
755,221623,637.656471926719,1.0,0.0,280,0.24786154925823212,1.011188268661499,15.503981713205576,0.06877733021974564,,,,,,,,
756,221943,247.20035136304796,0.0,0.0,320,0.5981923937797546,1.2963311672210693,13.652319389162585,0.07025196403265,,,,,,,,
757,222263,235.9226867563557,0.0,0.0,320,0.822094738483429,1.2037506103515625,13.85077876658761,0.06972260773181915,,,,,,,,
758,222583,238.1604011002928,0.0,0.0,320,0.5884202718734741,1.267402172088623,15.819502462283708,0.06781367212533951,,,,,,,,
759,222903,231.30920473323204,0.0,0.0,320,1.1224398612976074,1.2150657176971436,13.576794609572971,0.06642080098390579,,,,,,,,
760,223223,229.68129814066924,0.0,0.0,320,1.1669756174087524,1.2208330631256104,13.0495713717537,0.06593499332666397,209.87808399359346,0.0,0.0,420.0,1.173787373304367,1.2877703070640565,13.212112588585295,3031.192263968801
761,223543,240.8901190503966,0.0,0.0,320,1.0480899810791016,1.211620807647705,13.74812492413912,0.0637216866016388,,,,,,,,
762,223863,229.66271282173693,0.0,0.0,320,1.0571448802947998,1.2785897254943848,13.734972300226218,0.06435849517583847,,,,,,,,
763,224183,235.46655042190105,0.0,0.0,320,0.5042688250541687,1.0818219184875488,15.48597775097005,0.0630725771188736,,,,,,,,
764,224503,230.58770258910954,0.0,0.0,320,1.137296199798584,1.1649115085601807,12.747685085021658,0.06516440957784653,,,,,,,,
765,224823,236.4520601539407,0.0,0.0,320,1.029047966003418,1.1262497901916504,14.186428126122337,0.06458532810211182,,,,,,,,
766,225143,233.84226725436747,0.0,0.0,320,1.0436367988586426,1.1640222072601318,13.088291849882808,0.06425949186086655,,,,,,,,
767,225463,236.77524430677295,0.0,0.0,320,1.0059236288070679,1.1860544681549072,13.326212450949242,0.062365468591451645,,,,,,,,
768,225783,216.33564021391794,0.0,0.0,320,1.4758721590042114,1.0120506286621094,15.277140827151015,0.06271572411060333,,,,,,,,
769,226103,235.327658677008,0.0,0.0,320,1.0060086250305176,1.1994125843048096,14.256134433308034,0.06118743121623993,,,,,,,,
770,226423,230.56500219274312,0.0,0.0,320,0.9598178863525391,0.960361659526825,14.682545410993043,0.06113012880086899,201.83683243404374,0.0,0.0,420.0,1.0459587752819062,0.7595385730266571,14.017537552138673,3031.192263968801
771,226743,223.27286636270583,0.0,0.0,320,1.2620471715927124,1.1801459789276123,14.36210005992325,0.06002940237522125,,,,,,,,
772,227063,237.12369503453374,0.0,0.0,320,1.0231021642684937,0.9697204232215881,14.835744133451954,0.05962377041578293,,,,,,,,
773,227383,229.87425472028553,0.0,0.0,320,1.0861061811447144,0.8844816088676453,16.036088679218665,0.05962243303656578,,,,,,,,
774,227703,186.70995324477553,0.0,0.0,320,1.8443386554718018,0.9338201880455017,14.950703252456151,0.05881398171186447,,,,,,,,
775,228023,231.80668836366385,0.0,0.0,320,1.1281421184539795,1.1627581119537354,14.210565662564477,0.05758233740925789,,,,,,,,
776,228343,201.1011124998331,0.0,0.0,320,1.2174147367477417,0.9360314011573792,14.828678439371288,0.056830033659935,,,,,,,,
777,228663,225.8840270023793,0.0,0.0,320,0.5109864473342896,0.7738612294197083,14.014704496134073,0.0559089370071888,,,,,,,,
778,228983,224.7809988707304,0.0,0.0,320,1.1637002229690552,1.0042083263397217,14.520651674829423,0.056276585906744,,,,,,,,
779,229303,226.73576301988214,0.0,0.0,320,0.9772109389305115,0.9059303402900696,14.57694666495081,0.05681595951318741,,,,,,,,
780,229623,210.35781225189567,0.0,0.0,320,0.9092898368835449,0.9839242100715637,14.994355154922232,0.05645980313420296,197.92303906551098,0.0,0.0,420.0,1.136277621984482,0.9486020982265473,13.667276159064022,3031.192263968801
781,229943,227.13787941727787,0.0,0.0,320,0.9067971706390381,0.9417590498924255,14.480618383851834,0.05579306185245514,,,,,,,,
782,230263,202.82787929661572,0.0,0.0,320,1.6159840822219849,0.8985695242881775,14.633022492809687,0.054566625505685806,,,,,,,,
783,230583,231.87424036022276,0.0,0.0,320,0.935217022895813,1.0781137943267822,14.621970268664882,0.05391599237918854,,,,,,,,
784,230903,228.84855994721875,0.0,0.0,320,1.0357670783996582,1.1453485488891602,14.228341027104761,0.052841342985630035,,,,,,,,
785,231223,220.57399556878954,0.0,0.0,320,1.151052474975586,1.043792486190796,14.406915468513034,0.05238574370741844,,,,,,,,
786,231543,207.2953646099195,0.0,0.0,320,0.8930925130844116,1.054084062576294,15.124603605479933,0.05118308961391449,,,,,,,,
787,231863,230.43087685341015,0.0,0.0,320,0.9172531366348267,1.1159007549285889,14.426714935805649,0.049501970410346985,,,,,,,,
788,232183,197.74848937173374,0.0,0.0,320,1.9963475465774536,0.8710755705833435,15.302398391242605,0.049486275762319565,,,,,,,,
789,232503,224.28795978566632,0.0,0.0,320,1.122017502784729,0.9107992053031921,15.63440400955733,0.0504104420542717,,,,,,,,
790,232823,234.4456176054664,0.0,0.0,320,0.8055591583251953,1.007570505142212,14.200013818626758,0.04993777349591255,204.48448976154904,0.0,0.0,420.0,1.180165833234787,0.8970563530921936,15.886457467953733,3031.192263968801
791,233143,224.46998826041818,0.0,0.0,320,1.091615080833435,0.9212872385978699,14.77283539500786,0.04833689704537392,,,,,,,,
792,233463,233.31053880229592,0.0,0.0,320,0.8550206422805786,1.0573740005493164,13.99032216820342,0.048645708709955215,,,,,,,,
793,233783,230.42952482402325,0.0,0.0,320,0.7429107427597046,0.9816743731498718,15.488155127153732,0.04921598359942436,,,,,,,,
794,234103,231.51817345805466,0.0,0.0,320,0.47919318079948425,0.8313319087028503,15.800871448824182,0.049971871078014374,,,,,,,,
795,234423,228.23335223077447,0.0,0.0,320,0.7724315524101257,0.9447425007820129,14.736059396993369,0.048607323318719864,,,,,,,,
796,234743,236.0169716272503,0.0,0.0,320,0.8725432753562927,0.9378007054328918,14.762226944090798,0.047531384974718094,,,,,,,,
797,235063,233.4283676929772,0.0,0.0,320,0.8136115670204163,0.9575302004814148,14.592516977339983,0.047261256724596024,,,,,,,,
798,235383,243.75113130547106,0.0,0.0,320,0.678175687789917,0.8479960560798645,15.011440017493442,0.04886255040764809,,,,,,,,
799,235703,237.88665882032365,0.0,0.0,320,0.6713525652885437,0.9021456837654114,14.934781797521282,0.04964173957705498,,,,,,,,
800,236023,242.49510444886982,0.0,0.0,320,0.5272507667541504,0.8314923644065857,16.074703438906,0.05040288344025612,-268.6743502016354,0.0,0.0,420.0,12.931302976608276,0.3744158148765564,30.2465903624543,3031.192263968801
801,236343,243.50116404797882,0.0,0.0,320,0.6478667855262756,1.0090513229370117,14.147600067546591,0.05115919187664986,,,,,,,,
802,236663,221.99936128407717,0.0,0.0,320,0.9292474985122681,0.9510961174964905,15.388138531590812,0.05238676816225052,,,,,,,,
803,236983,231.69289985729847,0.0,0.0,320,0.8262816667556763,0.8959872126579285,15.34875460260082,0.051833778619766235,,,,,,,,
804,237303,228.3150783944875,0.0,0.0,320,0.9227957725524902,0.9200504422187805,15.172007357235998,0.05233020707964897,,,,,,,,
805,237623,227.41907912911847,0.0,0.0,320,0.9855759739875793,0.8582528233528137,15.27125650572998,0.052572060376405716,,,,,,,,
806,237943,-6.389888123609126,0.0,0.0,320,7.575326442718506,0.43662893772125244,21.577888914383948,0.052314117550849915,,,,,,,,
807,238263,244.46651430008933,0.0,0.0,320,0.4100381135940552,0.9759741425514221,15.176467742654495,0.05535102263092995,,,,,,,,
808,238583,249.23815253772773,0.0,0.0,320,0.47657716274261475,0.9471942782402039,15.901332284556702,0.05667411908507347,,,,,,,,
809,238903,237.0283449506387,0.0,0.0,320,0.7934463620185852,0.9810013175010681,15.184188316110522,0.05593601614236832,,,,,,,,
810,239223,111.39296238683164,0.0,0.0,320,4.264077663421631,0.4813826084136963,17.92826824937947,0.05497077852487564,201.2145785165165,0.0,0.0,420.0,0.995745775103569,0.9288446843624115,17.06897058384784,3031.192263968801
811,239543,241.26350021967664,0.0,0.0,320,0.7309994697570801,0.9011996388435364,14.751458560116589,0.05492363125085831,,,,,,,,
812,239863,248.37293262034655,0.0,0.0,320,0.5385363698005676,0.9686681628227234,13.73124347468547,0.055026233196258545,,,,,,,,
813,240183,217.39848702400923,0.0,0.0,320,1.352673888206482,0.8257706761360168,18.392489264486358,0.05591372027993202,,,,,,,,
814,240503,235.9432003768161,0.0,0.0,320,0.8048913478851318,0.9813533425331116,15.109126852592453,0.05486247316002846,,,,,,,,
815,240823,244.93525758944452,0.0,0.0,320,0.7660788297653198,0.98716801404953,14.572857589228079,0.05418115109205246,,,,,,,,
816,241143,241.85590036958456,0.0,0.0,320,0.8539644479751587,0.565412163734436,14.307357066543773,0.05480622872710228,,,,,,,,
817,241463,241.84482705406845,0.0,0.0,320,0.731558084487915,1.0073909759521484,14.469548967317678,0.05604906007647514,,,,,,,,
818,241783,244.25568266771734,0.0,0.0,320,0.6528197526931763,0.9674341082572937,14.074373582872795,0.05614529177546501,,,,,,,,
819,242103,241.43847638450097,0.0,0.0,320,0.7355592250823975,0.9573045372962952,14.590564398182323,0.0553319975733757,,,,,,,,
820,242423,241.3344955323264,0.0,0.0,320,0.836736261844635,0.9298452734947205,14.53865421214141,0.056684497743844986,217.69874640083873,0.0,0.0,420.0,0.8329215526580811,0.9611536204814911,14.076441544161753,3031.192263968801
821,242743,246.4229923086241,0.0,0.0,320,0.6959037184715271,0.9507719874382019,14.426550236850744,0.05432072654366493,,,,,,,,
822,243063,244.99119654111564,0.0,0.0,320,0.660914421081543,0.9232951998710632,14.336798651187564,0.05451948568224907,,,,,,,,
823,243383,243.81918771192431,0.0,0.0,320,0.7074957489967346,0.957522451877594,14.054909973448957,0.053416285663843155,,,,,,,,
824,243703,244.76304233074188,0.0,0.0,320,0.6937441825866699,1.020697832107544,13.738962985793478,0.052978601306676865,,,,,,,,
825,244023,246.34169013425708,0.0,0.0,320,0.6513256430625916,1.1286799907684326,13.707929073250853,0.05184539780020714,,,,,,,,
826,244343,241.27068397589028,0.0,0.0,320,0.6289265751838684,1.0580573081970215,14.175869318190962,0.05079894885420799,,,,,,,,
827,244663,251.64767005108297,0.0,0.0,320,0.5528736114501953,0.9656073451042175,14.422431859187782,0.0515202060341835,,,,,,,,
828,244983,249.56121036224067,0.0,0.0,320,0.6091716885566711,1.0477662086486816,13.967650882608723,0.0524914525449276,,,,,,,,
829,245303,239.0910872630775,0.0,0.0,320,0.8490872383117676,1.265758991241455,13.545225604233565,0.051957398653030396,,,,,,,,
830,245623,248.93979540653527,0.0,0.0,320,0.5618782043457031,1.0861897468566895,14.221174574806355,0.051735736429691315,234.06247478234582,0.0,0.0,420.0,0.5298546463251114,1.020305061340332,14.243506300833541,3031.192263968801
831,245943,236.74418040551245,0.0,0.0,320,0.9533763527870178,1.2367541790008545,14.241179642849602,0.05019170790910721,,,,,,,,
832,246263,241.23367703519762,0.0,0.0,320,0.9296026825904846,1.2356727123260498,13.873300450941315,0.05004485324025154,,,,,,,,
833,246583,239.93613170087337,0.0,0.0,320,0.905785083770752,1.3420591354370117,13.451547758391825,0.05010029301047325,,,,,,,,
834,246903,239.46686457074247,0.0,0.0,320,1.0000346899032593,1.317317008972168,14.095591932287789,0.04989941418170929,,,,,,,,
835,247223,229.40354080870748,0.0,0.0,320,1.0521011352539062,1.3238611221313477,13.292431884561665,0.05191006138920784,,,,,,,,
836,247543,214.7270888129715,0.0,0.0,320,1.007100224494934,1.0764925479888916,14.082004924770445,0.05275290086865425,,,,,,,,
837,247863,244.72943989932537,0.0,0.0,320,0.8526445627212524,1.2970755100250244,13.642792156810174,0.05328061059117317,,,,,,,,
838,248183,242.51969677954912,0.0,0.0,320,0.8540955185890198,1.2465147972106934,13.421616744017228,0.054224468767642975,,,,,,,,
839,248503,231.71145086176693,0.0,0.0,320,1.1600899696350098,1.335174322128296,14.34812847264402,0.052120015025138855,,,,,,,,
840,248823,231.2636120468378,0.0,0.0,320,1.0330195426940918,1.2250523567199707,13.800112957804231,0.05294746533036232,656.3030712705543,1.0,0.0,330.5,0.24713992848992347,1.1463815331459046,13.994455730845221,3031.192263968801
841,249143,239.5050354283303,0.0,0.0,320,0.9275568127632141,1.2423386573791504,13.44214720846503,0.051454443484544754,,,,,,,,
842,249463,247.09253965504467,0.0,0.0,320,0.7983289361000061,1.2687938213348389,14.240496480415459,0.051069825887680054,,,,,,,,
843,249783,241.13229235634208,0.0,0.0,320,0.9046093225479126,1.2598114013671875,13.418987749515509,0.05194918438792229,,,,,,,,
844,250103,247.55089524760842,0.0,0.0,320,0.761880099773407,1.2468461990356445,14.041651406339952,0.05078139156103134,,,,,,,,
845,250423,240.52041353657842,0.0,0.0,320,0.884181022644043,1.2758395671844482,13.418951259678579,0.051311396062374115,,,,,,,,
846,250743,237.91366922855377,0.0,0.0,320,0.9890910983085632,1.2914562225341797,13.837787730735727,0.048825692385435104,,,,,,,,
847,251063,245.66054919920862,0.0,0.0,320,0.7420270442962646,1.2110962867736816,14.159529051161371,0.04714180901646614,,,,,,,,
848,251383,231.6771580162458,0.0,0.0,320,0.9493048787117004,1.2230169773101807,14.781717683305033,0.04619993641972542,,,,,,,,
849,251703,257.2707343986258,0.0,0.0,320,0.4215181767940521,1.087512493133545,13.993847415287746,0.04809223487973213,,,,,,,,
850,252023,244.6885862071067,0.0,0.0,320,0.8270033597946167,1.1670472621917725,13.469432673147821,0.048194412142038345,225.38824211782776,0.0,0.0,420.0,0.743943989276886,1.141179347038269,13.406885672622797,3031.192263968801
851,252343,241.00684996228665,0.0,0.0,320,0.760399341583252,1.223616123199463,13.944453590593184,0.04735570773482323,,,,,,,,
852,252663,248.71816101670265,0.0,0.0,320,0.8313884735107422,1.2736926078796387,13.958402957810904,0.04848850890994072,,,,,,,,
853,252983,222.48934838920832,0.0,0.0,320,0.8806233406066895,0.9157139658927917,14.452978994464502,0.04573119804263115,,,,,,,,
854,253303,249.7636560946703,0.0,0.0,320,0.6357923746109009,1.206833839416504,13.81715144077316,0.04699090123176575,,,,,,,,
855,253623,242.14453831632272,0.0,0.0,320,1.0414012670516968,1.298389196395874,14.403833214193583,0.048896532505750656,,,,,,,,
856,253943,240.8661914486438,0.0,0.0,320,0.954872727394104,1.2982430458068848,14.46961441874737,0.04804517701268196,,,,,,,,
857,254263,244.10823942534626,0.0,0.0,320,0.777291476726532,1.2301957607269287,13.811343295878032,0.04839925095438957,,,,,,,,
858,254583,245.84500132407993,0.0,0.0,320,0.7919435501098633,1.2139320373535156,13.991552585648606,0.04842643439769745,,,,,,,,
859,254903,250.33042166382074,0.0,0.0,320,0.750758171081543,1.1270644664764404,13.871237158906297,0.04926411807537079,,,,,,,,
860,255223,239.4496957184747,0.0,0.0,320,0.9539065957069397,1.2871909141540527,14.10915725317318,0.04799693077802658,214.6788945879918,0.0,0.0,420.0,0.9054598927497863,0.9996918976306916,17.52553094023824,3031.192263968801
861,255543,235.70673468708992,0.0,0.0,320,1.029727578163147,1.1652843952178955,14.05924913714989,0.04764207452535629,,,,,,,,
862,255863,244.1052482756786,0.0,0.0,320,0.8497337102890015,1.206716537475586,13.65671259330702,0.04829186946153641,,,,,,,,
863,256183,233.81082559935749,0.0,0.0,320,1.1996605396270752,1.1036598682403564,13.862359874445247,0.04892485961318016,,,,,,,,
864,256503,231.11265069246292,0.0,0.0,320,1.1004819869995117,1.160553216934204,13.901994691244909,0.04874034598469734,,,,,,,,
865,256823,235.6736797010526,0.0,0.0,320,1.082931637763977,1.102107286453247,13.484238466073293,0.047654762864112854,,,,,,,,
866,257143,249.6297743730247,0.0,0.0,320,0.7545763254165649,0.9512627720832825,18.174870525719598,0.048374295234680176,,,,,,,,
867,257463,173.52655297890306,0.0,0.0,320,2.659165382385254,1.0040621757507324,16.044418647652492,0.04732295498251915,,,,,,,,
868,257783,194.74505503382534,0.0,0.0,320,2.2731711864471436,0.9116657376289368,15.529786889179377,0.046833667904138565,,,,,,,,
869,258103,241.97440841048956,0.0,0.0,320,0.8941426277160645,1.2025387287139893,12.851889983612637,0.04695957899093628,,,,,,,,
870,258423,237.65094259008765,0.0,0.0,320,1.0969698429107666,1.2104599475860596,14.033243502984988,0.04779491201043129,213.2199543002469,0.0,0.0,420.0,1.086421900987625,0.8993028819561004,18.380695525207557,3031.192263968801
871,258743,246.23743864754215,0.0,0.0,320,0.6426199078559875,0.6144412755966187,19.291450104676187,0.0484420582652092,,,,,,,,
872,259063,233.87151628080755,0.0,0.0,320,1.1777148246765137,1.3207054138183594,13.589451421037666,0.049073632806539536,,,,,,,,
873,259383,240.64101220713928,0.0,0.0,320,0.7922599911689758,0.879371166229248,18.59565634431783,0.04842231050133705,,,,,,,,
874,259703,236.75401542708278,0.0,0.0,320,1.0938680171966553,1.3759653568267822,13.223840508886497,0.048920996487140656,,,,,,,,
875,260023,233.54936843272299,0.0,0.0,320,1.1864744424819946,1.2429897785186768,13.420432697690558,0.04909568279981613,,,,,,,,
876,260343,243.6385314213112,0.0,0.0,320,0.5707671642303467,0.6596652269363403,18.968038588762283,0.048439688980579376,,,,,,,,
877,260663,234.62723196391016,0.0,0.0,320,1.1625733375549316,1.266892671585083,13.671899929351639,0.049369387328624725,,,,,,,,
878,260983,229.8158243088983,0.0,0.0,320,1.1400448083877563,1.346008062362671,13.137737412151182,0.049135684967041016,,,,,,,,
879,261303,251.16822684928775,0.0,0.0,320,0.3927466869354248,0.7086617350578308,14.925681291264482,0.04863841459155083,,,,,,,,
880,261592,634.320681232959,1.0,0.0,289,0.24787171185016632,0.9000369906425476,17.062688113190234,0.04899416118860245,210.97677513026284,0.0,0.0,420.0,1.2156861245632171,1.3234684705734252,12.969289593748709,3031.192263968801
881,261912,228.80960429739207,0.0,0.0,320,1.2312591075897217,1.3700580596923828,13.444907242039335,0.048848316073417664,,,,,,,,
882,262232,177.93782444298267,0.0,0.0,320,2.6576972007751465,0.873252809047699,15.877696249750443,0.049327075481414795,,,,,,,,
883,262552,228.06677353940904,0.0,0.0,320,1.3149327039718628,1.06998872756958,13.994861387705896,0.04926968365907669,,,,,,,,
884,262773,688.5116515308619,1.0,0.0,221,0.24483342468738556,0.8775452971458435,14.038972608977929,0.05006150156259537,,,,,,,,
885,262992,692.9685741141438,1.0,0.0,219,0.24297796189785004,0.8861662745475769,14.044484360143542,0.05110316351056099,,,,,,,,
886,263312,234.21982713788748,0.0,0.0,320,0.3968501687049866,1.2549703121185303,16.46130266354885,0.051673103123903275,,,,,,,,
887,263572,665.9111399631947,1.0,0.0,260,0.24520856142044067,0.7850685715675354,14.330882860347629,0.05091347172856331,,,,,,,,
888,263843,656.2404156923294,1.0,0.0,271,0.24763606488704681,0.6841725707054138,14.661670472938567,0.051043737679719925,,,,,,,,
889,264060,691.7358670011163,1.0,0.0,217,0.2386937439441681,1.0205986499786377,14.356061026919633,0.051099520176649094,,,,,,,,
890,264266,698.7342222072184,1.0,0.0,206,0.24841812252998352,1.124410629272461,13.94008777057752,0.05088185891509056,726.2611206904054,1.0,0.0,204.9,0.24535037875175475,1.093443214893341,13.929838569532148,3148.0763059622604
891,264476,697.452376589179,1.0,0.0,210,0.2385377436876297,1.0149743556976318,13.965701739303768,0.05136255547404289,,,,,,,,
892,264688,691.3898133523762,1.0,0.0,212,0.24211405217647552,1.018766164779663,14.12935021519661,0.05238891765475273,,,,,,,,
893,264890,707.4560279659927,1.0,0.0,202,0.24287715554237366,1.1674673557281494,14.058437765575945,0.053418196737766266,,,,,,,,
894,265102,696.7335472628474,1.0,0.0,212,0.24002541601657867,1.0943257808685303,14.038097481243312,0.051842331886291504,,,,,,,,
895,265422,221.689900258556,0.0,0.0,320,0.7157158255577087,1.2026183605194092,15.198145330883563,0.052813444286584854,,,,,,,,
896,265742,233.57694377750158,0.0,0.0,320,0.6443939208984375,1.205164909362793,15.315447366214357,0.05163668468594551,,,,,,,,
897,266062,226.57113808393478,0.0,0.0,320,0.8397409915924072,1.2870397567749023,14.946856225447846,0.05280114337801933,,,,,,,,
898,266382,237.01504944590852,0.0,0.0,320,0.6863629817962646,1.2464194297790527,15.234306882426608,0.0543590746819973,,,,,,,,
899,266702,231.79376752767712,0.0,0.0,320,0.6517235636711121,1.3259882926940918,15.110542429611087,0.054490234702825546,,,,,,,,
900,267022,222.89920600224286,0.0,0.0,320,0.7039700150489807,1.1826744079589844,15.342379489884479,0.05612685903906822,224.2986564005958,0.0,0.0,420.0,0.654833409190178,1.303200364112854,14.392968725521495,3148.0763059622604
901,267342,246.62206941843033,0.0,0.0,320,0.641366183757782,1.317662000656128,15.062854823190719,0.056422799825668335,,,,,,,,
902,267662,224.9246534826234,0.0,0.0,320,0.7578766345977783,1.301814317703247,15.311049137846567,0.05728117749094963,,,,,,,,
903,267982,230.02378350263461,0.0,0.0,320,0.5932673215866089,1.262843132019043,15.463977375184186,0.05831443518400192,,,,,,,,
904,268302,247.05015437677503,0.0,0.0,320,0.5205760598182678,1.2639944553375244,15.288798727211542,0.058841247111558914,,,,,,,,
905,268622,240.49625819455832,0.0,0.0,320,0.5862488150596619,1.1802294254302979,15.171646102622617,0.05961831286549568,,,,,,,,
906,268942,248.06079617980868,0.0,0.0,320,0.5607737898826599,1.2598412036895752,15.185009665670805,0.059069376438856125,,,,,,,,
907,269262,244.08573655597866,0.0,0.0,320,0.5228100419044495,1.256591796875,15.286620383296395,0.060461919754743576,,,,,,,,
908,269582,230.0785896666348,0.0,0.0,320,0.7948284149169922,1.325974464416504,15.641784187144367,0.06103827431797981,,,,,,,,
909,269902,248.4021680969745,0.0,0.0,320,0.4371262490749359,1.3305342197418213,15.453445989405736,0.060584284365177155,,,,,,,,
